ID,createdBy,createdAt,modifiedBy,modifiedAt,noteId,partner_ID,currency_code,grossAmount,netAmount,taxAmount,lifecycleStatus,approvalStatus,confirmStatus,orderingStatus,invoicingStatus
02BD2137-0890-1EEA-A6C2-BB55C1C967FB,james.field@itelo.info,2020-04-19,mary.watson@itelo.info,2020-04-19,,02BD2137-0890-1EEA-A6C2-BB55C19D27FB,EUR,3148.74,2646,502.74,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1C987FB,john.dash@itelo.info,2020-04-20,fisher.richard@itelo.info,2020-04-20,,02BD2137-0890-1EEA-A6C2-BB55C19D07FB,EUR,4955.51,4164.3,791.21,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1C9A7FB,james.smith@itelo.info,2020-04-21,fisher.richard@itelo.info,2020-04-21,,02BD2137-0890-1EEA-A6C2-BB55C19DC7FB,EUR,4131.68,3472,659.68,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1C9C7FB,mary.watson@itelo.info,2020-04-22,john.dash@itelo.info,2020-04-22,,02BD2137-0890-1EEA-A6C2-BB55C19D87FB,EUR,3420.06,2874,546.06,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1C9E7FB,michael.miller@itelo.info,2020-04-23,randy.gordon@itelo.info,2020-04-23,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,9608.29,8074.2,1534.09,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CA07FB,john.nicols@itelo.info,2020-04-24,john.dash@itelo.info,2020-04-24,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,6536.55,5492.9,1043.65,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CA27FB,franco.fall@itelo.info,2020-04-25,jonathan.east@itelo.info,2020-04-25,,02BD2137-0890-1EEA-A6C2-BB55C19D67FB,EUR,10980.13,9227,1753.13,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CA47FB,randy.gordon@itelo.info,2020-04-26,john.nicols@itelo.info,2020-04-26,,02BD2137-0890-1EEA-A6C2-BB55C19DC7FB,EUR,3996.02,3358,638.02,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CA67FB,franco.fall@itelo.info,2020-04-27,jonathan.east@itelo.info,2020-04-27,,02BD2137-0890-1EEA-A6C2-BB55C19D87FB,EUR,49.98,42,7.98,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CA87FB,barbara.ingalls@itelo.info,2020-04-28,al.wallace@itelo.info,2020-04-28,,02BD2137-0890-1EEA-A6C2-BB55C19D07FB,EUR,2343.94,1969.7,374.24,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CAA7FB,hermann.hecker@itelo.info,2020-04-29,anna.lerch@itelo.info,2020-04-29,,02BD2137-0890-1EEA-A6C2-BB55C19DE7FB,EUR,2595.39,2181,414.39,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CAC7FB,catherine.jones@itelo.info,2020-04-30,susan.summer@itelo.info,2020-04-30,,02BD2137-0890-1EEA-A6C2-BB55C19D27FB,EUR,9107.07,7653,1454.07,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CAE7FB,peter.douglas@itelo.info,2020-05-01,franco.fall@itelo.info,2020-05-01,,02BD2137-0890-1EEA-A6C2-BB55C19D07FB,EUR,1514.63,1272.8,241.83,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CB07FB,hermann.hecker@itelo.info,2020-05-02,paul.burke@itelo.info,2020-05-02,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,4288.64,3603.9,684.74,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CB27FB,peter.douglas@itelo.info,2020-05-03,sally.spring@itelo.info,2020-05-03,,02BD2137-0890-1EEA-A6C2-BB55C19D67FB,EUR,4272.1,3590,682.1,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CB47FB,fisher.richard@itelo.info,2020-05-04,sally.spring@itelo.info,2020-05-04,,02BD2137-0890-1EEA-A6C2-BB55C19D87FB,EUR,2446.64,2056,390.64,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CB67FB,randy.gordon@itelo.info,2020-05-05,anna.lerch@itelo.info,2020-05-05,,02BD2137-0890-1EEA-A6C2-BB55C19DA7FB,EUR,19189.94,16126,3063.94,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CB87FB,walter.winter@itelo.info,2020-05-06,randy.gordon@itelo.info,2020-05-06,,02BD2137-0890-1EEA-A6C2-BB55C19DA7FB,EUR,19189.94,16126,3063.94,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CBA7FB,paul.burke@itelo.info,2020-05-07,john.dash@itelo.info,2020-05-07,,02BD2137-0890-1EEA-A6C2-BB55C19DA7FB,EUR,12211.78,10262,1949.78,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CBC7FB,rudolf.platte@itelo.info,2020-05-08,smith.Drew@itelo.info,2020-05-08,,02BD2137-0890-1EEA-A6C2-BB55C19D67FB,EUR,8752.45,7355,1397.45,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CBE7FB,smith.Drew@itelo.info,2020-05-09,fisher.richard@itelo.info,2020-05-09,,02BD2137-0890-1EEA-A6C2-BB55C19DC7FB,EUR,2291.94,1926,365.94,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CC07FB,paul.burke@itelo.info,2020-05-10,al.wallace@itelo.info,2020-05-10,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,11640.81,9782.2,1858.61,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CC27FB,susan.summer@itelo.info,2020-05-11,al.wallace@itelo.info,2020-05-11,,02BD2137-0890-1EEA-A6C2-BB55C19DC7FB,EUR,5971.42,5018,953.42,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CC47FB,john.dash@itelo.info,2020-05-12,mary.watson@itelo.info,2020-05-12,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,9401.11,7900.1,1501.01,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CC67FB,maria.hicks@itelo.info,2020-05-13,hermann.hecker@itelo.info,2020-05-13,,02BD2137-0890-1EEA-A6C2-BB55C19DE7FB,EUR,3573.57,3003,570.57,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CC87FB,peter.fuchs@itelo.info,2020-05-14,michael.miller@itelo.info,2020-05-14,,02BD2137-0890-1EEA-A6C2-BB55C19D27FB,EUR,3148.74,2646,502.74,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CCA7FB,karl.kessler@itelo.info,2020-05-15,catherine.jones@itelo.info,2020-05-15,,02BD2137-0890-1EEA-A6C2-BB55C19D07FB,EUR,7783.31,6540.6,1242.71,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CCC7FB,barbara.ingalls@itelo.info,2020-05-16,paul.burke@itelo.info,2020-05-16,,02BD2137-0890-1EEA-A6C2-BB55C19DA7FB,EUR,6978.16,5864,1114.16,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CCE7FB,franco.fall@itelo.info,2020-05-17,john.dash@itelo.info,2020-05-17,,02BD2137-0890-1EEA-A6C2-BB55C19D87FB,EUR,3420.06,2874,546.06,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CD07FB,sue.bay@itelo.info,2020-05-18,peter.douglas@itelo.info,2020-05-18,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,9608.29,8074.2,1534.09,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CD27FB,james.smith@itelo.info,2020-05-19,maria.hicks@itelo.info,2020-05-19,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,6536.55,5492.9,1043.65,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CD47FB,catherine.jones@itelo.info,2020-05-20,hermann.hecker@itelo.info,2020-05-20,,02BD2137-0890-1EEA-A6C2-BB55C19D67FB,EUR,10980.13,9227,1753.13,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CD67FB,anna.lerch@itelo.info,2020-05-21,anna.lerch@itelo.info,2020-05-21,,02BD2137-0890-1EEA-A6C2-BB55C19DC7FB,EUR,3996.02,3358,638.02,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CD87FB,james.field@itelo.info,2020-05-22,catherine.jones@itelo.info,2020-05-22,,02BD2137-0890-1EEA-A6C2-BB55C19D07FB,EUR,1909.83,1604.9,304.93,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CDA7FB,jonathan.east@itelo.info,2020-05-23,sally.spring@itelo.info,2020-05-23,,02BD2137-0890-1EEA-A6C2-BB55C19D87FB,EUR,2708.44,2276,432.44,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CDC7FB,james.smith@itelo.info,2020-05-24,randy.gordon@itelo.info,2020-05-24,,02BD2137-0890-1EEA-A6C2-BB55C19DE7FB,EUR,2990.47,2513,477.47,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CDE7FB,james.field@itelo.info,2020-05-25,maria.hicks@itelo.info,2020-05-25,,02BD2137-0890-1EEA-A6C2-BB55C19D27FB,EUR,9399.81,7899,1500.81,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CE07FB,john.smith@itelo.info,2020-05-26,mary.watson@itelo.info,2020-05-26,,02BD2137-0890-1EEA-A6C2-BB55C19D07FB,EUR,2191.74,1841.8,349.94,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CE27FB,catherine.jones@itelo.info,2020-05-27,catherine.jones@itelo.info,2020-05-27,,02BD2137-0890-1EEA-A6C2-BB55C19D67FB,EUR,6379.59,5361,1018.59,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CE47FB,joanne.rush@itelo.info,2020-05-28,fisher.richard@itelo.info,2020-05-28,,02BD2137-0890-1EEA-A6C2-BB55C19D47FB,EUR,4704.66,3953.5,751.16,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CE67FB,mary.watson@itelo.info,2020-05-29,joanne.rush@itelo.info,2020-05-29,,02BD2137-0890-1EEA-A6C2-BB55C19D87FB,EUR,3320.1,2790,530.1,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CE87FB,karl.kessler@itelo.info,2020-05-30,peter.douglas@itelo.info,2020-05-30,,02BD2137-0890-1EEA-A6C2-BB55C19F27FB,EUR,11951.17,10043,1908.17,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CEA7FB,hermann.hecker@itelo.info,2020-05-31,hermann.hecker@itelo.info,2020-05-31,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,19844.44,16676,3168.44,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CEC7FB,smith.Drew@itelo.info,2020-06-01,franco.fall@itelo.info,2020-06-01,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,6676.5,5610.5,1066,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CEE7FB,megan.wang@itelo.info,2020-06-02,al.wallace@itelo.info,2020-06-02,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,4589.84,3857,732.84,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CF07FB,fisher.richard@itelo.info,2020-06-03,randy.gordon@itelo.info,2020-06-03,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,1335.78,1122.5,213.28,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CF27FB,anna.lerch@itelo.info,2020-06-04,peter.fuchs@itelo.info,2020-06-04,,02BD2137-0890-1EEA-A6C2-BB55C19FC7FB,EUR,1552.36,1304.5,247.86,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CF47FB,susan.summer@itelo.info,2020-06-05,sally.spring@itelo.info,2020-06-05,,02BD2137-0890-1EEA-A6C2-BB55C19FE7FB,EUR,5854.8,4920,934.8,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CF67FB,viola.gains@itelo.info,2020-06-06,barbara.ingalls@itelo.info,2020-06-06,,02BD2137-0890-1EEA-A6C2-BB55C1A007FB,EUR,1123.71,944.3,179.41,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CF87FB,maria.hicks@itelo.info,2020-06-07,james.smith@itelo.info,2020-06-07,,02BD2137-0890-1EEA-A6C2-BB55C19F07FB,EUR,7225.68,6072,1153.68,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CFA7FB,catherine.jones@itelo.info,2020-06-08,paul.burke@itelo.info,2020-06-08,,02BD2137-0890-1EEA-A6C2-BB55C19F27FB,EUR,4312.56,3624,688.56,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1CFC7FB,paul.burke@itelo.info,2020-06-09,susan.summer@itelo.info,2020-06-09,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,9174.9,7710,1464.9,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1CFE7FB,jonathan.east@itelo.info,2020-06-10,anna.lerch@itelo.info,2020-06-10,,02BD2137-0890-1EEA-A6C2-BB55C1A007FB,EUR,604.04,507.6,96.44,P,I,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D007FB,smith.Drew@itelo.info,2020-06-11,karl.kessler@itelo.info,2020-06-11,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,9534.88,8012.5,1522.38,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D027FB,peter.fuchs@itelo.info,2020-06-12,maria.hicks@itelo.info,2020-06-12,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,4606.5,3871,735.5,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D047FB,franco.fall@itelo.info,2020-06-13,fisher.richard@itelo.info,2020-06-13,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,1984.93,1668,316.93,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D067FB,megan.wang@itelo.info,2020-06-14,james.smith@itelo.info,2020-06-14,,02BD2137-0890-1EEA-A6C2-BB55C19FC7FB,EUR,1941.5,1631.5,310,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D087FB,frank.brown@itelo.info,2020-06-15,james.field@itelo.info,2020-06-15,,02BD2137-0890-1EEA-A6C2-BB55C1A007FB,EUR,404.12,339.6,64.52,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D0A7FB,randy.gordon@itelo.info,2020-06-16,catherine.jones@itelo.info,2020-06-16,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,956.76,804,152.76,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D0C7FB,john.dash@itelo.info,2020-06-17,barbara.ingalls@itelo.info,2020-06-17,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,7247.1,6090,1157.1,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D0E7FB,joanne.rush@itelo.info,2020-06-18,fisher.richard@itelo.info,2020-06-18,,02BD2137-0890-1EEA-A6C2-BB55C19F07FB,EUR,12880.56,10824,2056.56,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D107FB,smith.Drew@itelo.info,2020-06-19,john.nicols@itelo.info,2020-06-19,,02BD2137-0890-1EEA-A6C2-BB55C19F27FB,EUR,9761.57,8203,1558.57,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D127FB,paul.burke@itelo.info,2020-06-20,james.field@itelo.info,2020-06-20,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,1896.86,1594,302.86,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D147FB,susan.summer@itelo.info,2020-06-21,viola.gains@itelo.info,2020-06-21,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,1972.43,1657.5,314.93,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D167FB,al.wallace@itelo.info,2020-06-22,frank.brown@itelo.info,2020-06-22,,02BD2137-0890-1EEA-A6C2-BB55C19FC7FB,EUR,782.43,657.5,124.93,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D187FB,barbara.ingalls@itelo.info,2020-06-23,frank.brown@itelo.info,2020-06-23,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,9528.94,8007.5,1521.44,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D1A7FB,joanne.rush@itelo.info,2020-06-24,sue.bay@itelo.info,2020-06-24,,02BD2137-0890-1EEA-A6C2-BB55C19FE7FB,EUR,12042.8,10120,1922.8,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D1C7FB,sue.bay@itelo.info,2020-06-25,john.dash@itelo.info,2020-06-25,,02BD2137-0890-1EEA-A6C2-BB55C19FE7FB,EUR,12042.8,10120,1922.8,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D1E7FB,peter.fuchs@itelo.info,2020-06-26,sue.bay@itelo.info,2020-06-26,,02BD2137-0890-1EEA-A6C2-BB55C19FE7FB,EUR,7663.6,6440,1223.6,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D207FB,peter.douglas@itelo.info,2020-06-27,hermann.hecker@itelo.info,2020-06-27,,02BD2137-0890-1EEA-A6C2-BB55C19FC7FB,EUR,790.77,664.5,126.27,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D227FB,rudolf.platte@itelo.info,2020-06-28,sue.bay@itelo.info,2020-06-28,,02BD2137-0890-1EEA-A6C2-BB55C1A007FB,EUR,635.22,533.8,101.42,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D247FB,megan.wang@itelo.info,2020-06-29,nora.dwyer@itelo.info,2020-06-29,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,4606.5,3871,735.5,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D267FB,frank.brown@itelo.info,2020-06-30,peter.douglas@itelo.info,2020-06-30,,02BD2137-0890-1EEA-A6C2-BB55C1A007FB,EUR,484.21,406.9,77.31,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D287FB,karl.kessler@itelo.info,2020-07-01,sue.bay@itelo.info,2020-07-01,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,4606.5,3871,735.5,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D2A7FB,sally.spring@itelo.info,2020-07-02,randy.gordon@itelo.info,2020-07-02,,02BD2137-0890-1EEA-A6C2-BB55C19F07FB,EUR,10053.12,8448,1605.12,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D2C7FB,maria.hicks@itelo.info,2020-07-03,sue.bay@itelo.info,2020-07-03,,02BD2137-0890-1EEA-A6C2-BB55C19F27FB,EUR,2206.26,1854,352.26,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D2E7FB,michael.miller@itelo.info,2020-07-04,hermann.hecker@itelo.info,2020-07-04,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,17885.7,15030,2855.7,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D307FB,james.smith@itelo.info,2020-07-05,clark.kent@itelo.info,2020-07-05,,02BD2137-0890-1EEA-A6C2-BB55C19FE7FB,EUR,4379.2,3680,699.2,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D327FB,smith.Drew@itelo.info,2020-07-06,mary.watson@itelo.info,2020-07-06,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,8587.05,7216,1371.05,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D347FB,barbara.ingalls@itelo.info,2020-07-07,karl.kessler@itelo.info,2020-07-07,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,5255.64,4416.5,839.14,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D367FB,sue.bay@itelo.info,2020-07-08,barbara.ingalls@itelo.info,2020-07-08,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,3932.37,3304.5,627.87,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D387FB,sue.bay@itelo.info,2020-07-09,al.wallace@itelo.info,2020-07-09,,02BD2137-0890-1EEA-A6C2-BB55C19FC7FB,EUR,1755.26,1475,280.26,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D3A7FB,hermann.hecker@itelo.info,2020-07-10,hermann.hecker@itelo.info,2020-07-10,,02BD2137-0890-1EEA-A6C2-BB55C1A007FB,EUR,350.93,294.9,56.03,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D3C7FB,rudolf.platte@itelo.info,2020-07-11,mary.watson@itelo.info,2020-07-11,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,3577.14,3006,571.14,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D3E7FB,peter.douglas@itelo.info,2020-07-12,catherine.jones@itelo.info,2020-07-12,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,4765.96,4005,760.96,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D407FB,james.smith@itelo.info,2020-07-13,john.dash@itelo.info,2020-07-13,,02BD2137-0890-1EEA-A6C2-BB55C19F07FB,EUR,5798.87,4873,925.87,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D427FB,james.field@itelo.info,2020-07-14,paul.burke@itelo.info,2020-07-14,,02BD2137-0890-1EEA-A6C2-BB55C19F27FB,EUR,9761.57,8203,1558.57,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D447FB,sally.spring@itelo.info,2020-07-15,catherine.jones@itelo.info,2020-07-15,,02BD2137-0890-1EEA-A6C2-BB55C19F67FB,EUR,1896.86,1594,302.86,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D467FB,michael.miller@itelo.info,2020-07-16,john.nicols@itelo.info,2020-07-16,,02BD2137-0890-1EEA-A6C2-BB55C19FC7FB,EUR,583.7,490.5,93.2,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D487FB,barbara.ingalls@itelo.info,2020-07-17,randy.gordon@itelo.info,2020-07-17,,02BD2137-0890-1EEA-A6C2-BB55C19FA7FB,EUR,2634.07,2213.5,420.57,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D4A7FB,rudolf.platte@itelo.info,2020-07-18,viola.gains@itelo.info,2020-07-18,,02BD2137-0890-1EEA-A6C2-BB55C19F87FB,EUR,7636.24,6417,1219.24,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D4C7FB,michael.miller@itelo.info,2020-07-19,james.smith@itelo.info,2020-07-19,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,11689.24,9822.89,1866.35,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D4E7FB,peter.fuchs@itelo.info,2020-07-20,fisher.richard@itelo.info,2020-07-20,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,4983.37,4187.7,795.67,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D507FB,smith.Drew@itelo.info,2020-07-21,nora.dwyer@itelo.info,2020-07-21,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,724.71,609,115.71,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D527FB,peter.fuchs@itelo.info,2020-07-22,megan.wang@itelo.info,2020-07-22,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,1872.82,1573.8,299.02,P,A,C,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D547FB,michael.miller@itelo.info,2020-07-23,fisher.richard@itelo.info,2020-07-23,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,1240.46,1042.4,198.06,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D567FB,susan.summer@itelo.info,2020-07-24,sally.spring@itelo.info,2020-07-24,,02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB,EUR,12794.88,10752,2042.88,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D587FB,peter.douglas@itelo.info,2020-07-25,susan.summer@itelo.info,2020-07-25,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,1294.71,1087.99,206.72,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D5A7FB,peter.fuchs@itelo.info,2020-07-26,rudolf.platte@itelo.info,2020-07-26,,02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB,EUR,2645.37,2223,422.37,C,A,S,I,D
02BD2137-0890-1EEA-A6C2-BB55C1D5C7FB,karl.kessler@itelo.info,2020-07-27,sue.bay@itelo.info,2020-07-27,,02BD2137-0890-1EEA-A6C2-BB55C1A107FB,EUR,16526.72,13888,2638.72,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D5E7FB,michael.miller@itelo.info,2020-07-28,catherine.jones@itelo.info,2020-07-28,,02BD2137-0890-1EEA-A6C2-BB55C1A127FB,EUR,4157.82,3493.96,663.86,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D607FB,smith.Drew@itelo.info,2020-07-29,james.field@itelo.info,2020-07-29,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,2751.29,2312,439.29,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D627FB,joanne.rush@itelo.info,2020-07-30,franco.fall@itelo.info,2020-07-30,,02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB,EUR,1423.24,1196,227.24,N,I,I,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D647FB,maria.hicks@itelo.info,2020-07-31,nora.dwyer@itelo.info,2020-07-31,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,1006.74,846,160.74,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D667FB,rudolf.platte@itelo.info,2020-08-01,john.smith@itelo.info,2020-08-01,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,2354.54,1978.6,375.94,P,I,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D687FB,smith.Drew@itelo.info,2020-08-02,smith.Drew@itelo.info,2020-08-02,,02BD2137-0890-1EEA-A6C2-BB55C1A047FB,EUR,1318.76,1108.2,210.56,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D6A7FB,franco.fall@itelo.info,2020-08-03,karl.kessler@itelo.info,2020-08-03,,02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB,EUR,16148.3,13570,2578.3,X,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D6C7FB,michael.miller@itelo.info,2020-08-04,mary.watson@itelo.info,2020-08-04,,02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB,EUR,959.14,806,153.14,R,R,X,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D6E7FB,megan.wang@itelo.info,2020-08-05,randy.gordon@itelo.info,2020-08-05,,02BD2137-0890-1EEA-A6C2-BB55C1A067FB,EUR,132.09,111,21.09,P,A,S,I,I
02BD2137-0890-1EEA-A6C2-BB55C1D707FB,john.smith@itelo.info,2020-08-06,viola.gains@itelo.info,2020-08-06,,02BD2137-0890-1EEA-A6C2-BB55C1A027FB,EUR,1909.36,1604.5,304.86,X,R,X,I,I
